tour_id,guide_name,city,tour_title,duration_hours,group_size_max,base_price_usd,years_of_experience,transport_included,meals_included,rating,number_of_reviews,cluster_label,available_datetime,accessibility,languages_spoken,long_tour,large_group,senior_guide,high_rating,price_score,rating_score,reviews_score,experience_score,duration_score,transport_score,meal_score,senior_guide_score,rating_bonus,tour_score,tour_description
73,omar ibrahim,Luxor,Private Valley of the Kings VIP,9.2,5,240.14,13.0,1,1,4.9,178,Luxury,2026-06-20 11:00:00,Limited accessibility,"Arabic, English, German",1,0,1,1,0.2944736610159533,0.98,0.8851006687585876,0.65,0.9387755102040816,1,1,1,1,0.8876000843116504,Explore the best of Aswan with an expert guide. Discover historical sites and hidden gems.
74,omar ibrahim,Luxor,Private Valley of the Kings VIP,9.2,5,240.14,13.0,1,1,4.9,178,Luxury,2026-07-09 08:00:00,Limited accessibility,"Arabic, English, German",1,0,1,1,0.2944736610159533,0.98,0.8851006687585876,0.65,0.9387755102040816,1,1,1,1,0.8876000843116504,Explore the best of Aswan with an expert guide. Discover historical sites and hidden gems.
75,omar ibrahim,Luxor,Private Valley of the Kings VIP,9.2,5,240.14,13.0,1,1,4.9,178,Luxury,2026-06-23 14:00:00,Limited accessibility,"Arabic, English, German",1,0,1,1,0.2944736610159533,0.98,0.8851006687585876,0.65,0.9387755102040816,1,1,1,1,0.8876000843116504,Explore the best of Aswan with an expert guide. Discover historical sites and hidden gems.
76,omar ali,Hurghada,Private Red Sea Yacht & Diving,8.0,5,208.72,10.0,1,1,4.9,180,Luxury,2026-02-18 11:00:00,Limited accessibility,"Arabic, English, German",1,0,1,1,0.3924787518919548,0.98,0.8869965279490463,0.5,0.8163265306122448,1,1,1,1,0.8856296602376814,Explore the best of Suez with an expert guide. Discover historical sites and hidden gems.
77,omar ali,Hurghada,Private Red Sea Yacht & Diving,8.0,5,208.72,10.0,1,1,4.9,180,Luxury,2026-02-12 16:00:00,Limited accessibility,"Arabic, English, German",1,0,1,1,0.3924787518919548,0.98,0.8869965279490463,0.5,0.8163265306122448,1,1,1,1,0.8856296602376814,Explore the best of Suez with an expert guide. Discover historical sites and hidden gems.
78,omar ali,Hurghada,Private Red Sea Yacht & Diving,8.0,5,208.72,10.0,1,1,4.9,180,Luxury,2026-07-28 14:00:00,Limited accessibility,"Arabic, English, German",1,0,1,1,0.3924787518919548,0.98,0.8869965279490463,0.5,0.8163265306122448,1,1,1,1,0.8856296602376814,Explore the best of Suez with an expert guide. Discover historical sites and hidden gems.
79,omar ali,Hurghada,Private Red Sea Yacht & Diving,8.0,5,208.72,10.0,1,1,4.9,180,Luxury,2026-09-17 10:00:00,Limited accessibility,"Arabic, English, German",1,0,1,1,0.3924787518919548,0.98,0.8869965279490463,0.5,0.8163265306122448,1,1,1,1,0.8856296602376814,Explore the best of Suez with an expert guide. Discover historical sites and hidden gems.
80,omar ali,Hurghada,Private Red Sea Yacht & Diving,8.0,5,208.72,10.0,1,1,4.9,180,Luxury,2026-06-04 11:00:00,Limited accessibility,"Arabic, English, German",1,0,1,1,0.3924787518919548,0.98,0.8869965279490463,0.5,0.8163265306122448,1,1,1,1,0.8856296602376814,Explore the best of Suez with an expert guide. Discover historical sites and hidden gems.
81,omar ali,Hurghada,Private Red Sea Yacht & Diving,8.0,5,208.72,10.0,1,1,4.9,180,Luxury,2026-07-17 08:00:00,Limited accessibility,"Arabic, English, German",1,0,1,1,0.3924787518919548,0.98,0.8869965279490463,0.5,0.8163265306122448,1,1,1,1,0.8856296602376814,Explore the best of Suez with an expert guide. Discover historical sites and hidden gems.
82,omar ali,Hurghada,Private Red Sea Yacht & Diving,8.0,5,208.72,10.0,1,1,4.9,180,Luxury,2026-02-20 16:00:00,Limited accessibility,"Arabic, English, German",1,0,1,1,0.3924787518919548,0.98,0.8869965279490463,0.5,0.8163265306122448,1,1,1,1,0.8856296602376814,Explore the best of Suez with an expert guide. Discover historical sites and hidden gems.
83,omar ali,Hurghada,Private Red Sea Yacht & Diving,8.0,5,208.72,10.0,1,1,4.9,180,Luxury,2026-04-15 15:00:00,Limited accessibility,"Arabic, English, German",1,0,1,1,0.3924787518919548,0.98,0.8869965279490463,0.5,0.8163265306122448,1,1,1,1,0.8856296602376814,Explore the best of Suez with an expert guide. Discover historical sites and hidden gems.
84,omar ali,Hurghada,Private Red Sea Yacht & Diving,8.0,5,208.72,10.0,1,1,4.9,180,Luxury,2026-09-26 08:00:00,Limited accessibility,"Arabic, English, German",1,0,1,1,0.3924787518919548,0.98,0.8869965279490463,0.5,0.8163265306122448,1,1,1,1,0.8856296602376814,Explore the best of Suez with an expert guide. Discover historical sites and hidden gems.
85,omar ali,Hurghada,Private Red Sea Yacht & Diving,8.0,5,208.72,10.0,1,1,4.9,180,Luxury,2026-10-17 11:00:00,Limited accessibility,"Arabic, English, German",1,0,1,1,0.3924787518919548,0.98,0.8869965279490463,0.5,0.8163265306122448,1,1,1,1,0.8856296602376814,Explore the best of Suez with an expert guide. Discover historical sites and hidden gems.
86,hassan hassan,Luxor,Royal Tombs & Hatshepsut Private Tour,9.5,6,224.52,20.0,1,1,5.0,119,Luxury,2026-09-04 09:00:00,Wheelchair accessible,"Arabic, English, German",1,0,1,1,0.340364897023827,1.0,0.8168685156291009,1.0,0.9693877551020408,1,1,1,1,0.885192394119862,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
87,hassan hassan,Luxor,Royal Tombs & Hatshepsut Private Tour,9.5,6,224.52,20.0,1,1,5.0,119,Luxury,2026-07-17 10:00:00,Wheelchair accessible,"Arabic, English, German",1,0,1,1,0.340364897023827,1.0,0.8168685156291009,1.0,0.9693877551020408,1,1,1,1,0.885192394119862,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
88,hassan hassan,Luxor,Royal Tombs & Hatshepsut Private Tour,9.5,6,224.52,20.0,1,1,5.0,119,Luxury,2026-10-09 09:00:00,Wheelchair accessible,"Arabic, English, German",1,0,1,1,0.340364897023827,1.0,0.8168685156291009,1.0,0.9693877551020408,1,1,1,1,0.885192394119862,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
89,hassan hassan,Luxor,Royal Tombs & Hatshepsut Private Tour,9.5,6,224.52,20.0,1,1,5.0,119,Luxury,2026-10-06 11:00:00,Wheelchair accessible,"Arabic, English, German",1,0,1,1,0.340364897023827,1.0,0.8168685156291009,1.0,0.9693877551020408,1,1,1,1,0.885192394119862,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
90,hassan hassan,Luxor,Royal Tombs & Hatshepsut Private Tour,9.5,6,224.52,20.0,1,1,5.0,119,Luxury,2026-02-14 11:00:00,Wheelchair accessible,"Arabic, English, German",1,0,1,1,0.340364897023827,1.0,0.8168685156291009,1.0,0.9693877551020408,1,1,1,1,0.885192394119862,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
91,hassan hassan,Luxor,Royal Tombs & Hatshepsut Private Tour,9.5,6,224.52,20.0,1,1,5.0,119,Luxury,2026-03-04 15:00:00,Wheelchair accessible,"Arabic, English, German",1,0,1,1,0.340364897023827,1.0,0.8168685156291009,1.0,0.9693877551020408,1,1,1,1,0.885192394119862,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
92,hassan hassan,Luxor,Royal Tombs & Hatshepsut Private Tour,9.5,6,224.52,20.0,1,1,5.0,119,Luxury,2026-02-13 10:00:00,Wheelchair accessible,"Arabic, English, German",1,0,1,1,0.340364897023827,1.0,0.8168685156291009,1.0,0.9693877551020408,1,1,1,1,0.885192394119862,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
93,hassan mostafa,Aswan,Luxury Nile Cruise & Temples Private,9.9,3,136.77,20.0,1,1,4.9,73,Luxury,2026-10-08 11:00:00,Wheelchair accessible,"Arabic, English, German",1,0,1,1,0.5881910152956762,0.98,0.7343835671690642,1.0,0.99,1,1,1,1,0.8844149933218335,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
94,hassan mostafa,Aswan,Luxury Nile Cruise & Temples Private,9.9,3,136.77,20.0,1,1,4.9,73,Luxury,2026-03-06 11:00:00,Wheelchair accessible,"Arabic, English, German",1,0,1,1,0.5881910152956762,0.98,0.7343835671690642,1.0,0.99,1,1,1,1,0.8844149933218335,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
95,hassan mostafa,Aswan,Luxury Nile Cruise & Temples Private,9.9,3,136.77,20.0,1,1,4.9,73,Luxury,2026-02-01 10:00:00,Wheelchair accessible,"Arabic, English, German",1,0,1,1,0.5881910152956762,0.98,0.7343835671690642,1.0,0.99,1,1,1,1,0.8844149933218335,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
96,hassan mostafa,Aswan,Luxury Nile Cruise & Temples Private,9.9,3,136.77,20.0,1,1,4.9,73,Luxury,2026-02-10 10:00:00,Wheelchair accessible,"Arabic, English, German",1,0,1,1,0.5881910152956762,0.98,0.7343835671690642,1.0,0.99,1,1,1,1,0.8844149933218335,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
97,hassan mostafa,Aswan,Luxury Nile Cruise & Temples Private,9.9,3,136.77,20.0,1,1,4.9,73,Luxury,2026-02-28 11:00:00,Wheelchair accessible,"Arabic, English, German",1,0,1,1,0.5881910152956762,0.98,0.7343835671690642,1.0,0.99,1,1,1,1,0.8844149933218335,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
98,hassan mostafa,Aswan,Luxury Nile Cruise & Temples Private,9.9,3,136.77,20.0,1,1,4.9,73,Luxury,2026-06-11 14:00:00,Wheelchair accessible,"Arabic, English, German",1,0,1,1,0.5881910152956762,0.98,0.7343835671690642,1.0,0.99,1,1,1,1,0.8844149933218335,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
99,hassan mostafa,Aswan,Luxury Nile Cruise & Temples Private,9.9,3,136.77,20.0,1,1,4.9,73,Luxury,2026-04-25 09:00:00,Wheelchair accessible,"Arabic, English, German",1,0,1,1,0.5881910152956762,0.98,0.7343835671690642,1.0,0.99,1,1,1,1,0.8844149933218335,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
100,hassan mostafa,Aswan,Luxury Nile Cruise & Temples Private,9.9,3,136.77,20.0,1,1,4.9,73,Luxury,2026-03-17 14:00:00,Wheelchair accessible,"Arabic, English, German",1,0,1,1,0.5881910152956762,0.98,0.7343835671690642,1.0,0.99,1,1,1,1,0.8844149933218335,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
101,hassan mostafa,Aswan,Luxury Nile Cruise & Temples Private,9.9,3,136.77,20.0,1,1,4.9,73,Luxury,2026-03-05 10:00:00,Wheelchair accessible,"Arabic, English, German",1,0,1,1,0.5881910152956762,0.98,0.7343835671690642,1.0,0.99,1,1,1,1,0.8844149933218335,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
102,hassan mostafa,Aswan,Luxury Nile Cruise & Temples Private,9.9,3,136.77,20.0,1,1,4.9,73,Luxury,2026-03-04 10:00:00,Wheelchair accessible,"Arabic, English, German",1,0,1,1,0.5881910152956762,0.98,0.7343835671690642,1.0,0.99,1,1,1,1,0.8844149933218335,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
103,ahmed saad,Sharm El Sheikh,Exclusive Sharm Night Dive & Dinner,6.4,6,174.1,11.0,1,1,5.0,166,Luxury,2026-04-13 14:00:00,Limited accessibility,"Arabic, English, German",1,0,1,1,0.4962675771078063,1.0,0.8732606202091008,0.55,0.6464646464646465,1,1,1,1,0.8825883774095203,Explore the best of Alexandria with an expert guide. Discover historical sites and hidden gems.
104,ahmed saad,Sharm El Sheikh,Exclusive Sharm Night Dive & Dinner,6.4,6,174.1,11.0,1,1,5.0,166,Luxury,2026-03-06 08:00:00,Limited accessibility,"Arabic, English, German",1,0,1,1,0.4962675771078063,1.0,0.8732606202091008,0.55,0.6464646464646465,1,1,1,1,0.8825883774095203,Explore the best of Alexandria with an expert guide. Discover historical sites and hidden gems.
105,ahmed saad,Sharm El Sheikh,Exclusive Sharm Night Dive & Dinner,6.4,6,174.1,11.0,1,1,5.0,166,Luxury,2026-02-10 10:00:00,Limited accessibility,"Arabic, English, German",1,0,1,1,0.4962675771078063,1.0,0.8732606202091008,0.55,0.6464646464646465,1,1,1,1,0.8825883774095203,Explore the best of Alexandria with an expert guide. Discover historical sites and hidden gems.
106,ahmed saad,Sharm El Sheikh,Exclusive Sharm Night Dive & Dinner,6.4,6,174.1,11.0,1,1,5.0,166,Luxury,2026-10-25 09:00:00,Limited accessibility,"Arabic, English, German",1,0,1,1,0.4962675771078063,1.0,0.8732606202091008,0.55,0.6464646464646465,1,1,1,1,0.8825883774095203,Explore the best of Alexandria with an expert guide. Discover historical sites and hidden gems.
107,ahmed saad,Sharm El Sheikh,Exclusive Sharm Night Dive & Dinner,6.4,6,174.1,11.0,1,1,5.0,166,Luxury,2026-10-14 08:00:00,Limited accessibility,"Arabic, English, German",1,0,1,1,0.4962675771078063,1.0,0.8732606202091008,0.55,0.6464646464646465,1,1,1,1,0.8825883774095203,Explore the best of Alexandria with an expert guide. Discover historical sites and hidden gems.
108,ahmed saad,Sharm El Sheikh,Exclusive Sharm Night Dive & Dinner,6.4,6,174.1,11.0,1,1,5.0,166,Luxury,2026-07-10 15:00:00,Limited accessibility,"Arabic, English, German",1,0,1,1,0.4962675771078063,1.0,0.8732606202091008,0.55,0.6464646464646465,1,1,1,1,0.8825883774095203,Explore the best of Alexandria with an expert guide. Discover historical sites and hidden gems.
109,ahmed saad,Sharm El Sheikh,Exclusive Sharm Night Dive & Dinner,6.4,6,174.1,11.0,1,1,5.0,166,Luxury,2026-06-27 11:00:00,Limited accessibility,"Arabic, English, German",1,0,1,1,0.4962675771078063,1.0,0.8732606202091008,0.55,0.6464646464646465,1,1,1,1,0.8825883774095203,Explore the best of Alexandria with an expert guide. Discover historical sites and hidden gems.
110,ahmed saad,Sharm El Sheikh,Exclusive Sharm Night Dive & Dinner,6.4,6,174.1,11.0,1,1,5.0,166,Luxury,2026-06-19 14:00:00,Limited accessibility,"Arabic, English, German",1,0,1,1,0.4962675771078063,1.0,0.8732606202091008,0.55,0.6464646464646465,1,1,1,1,0.8825883774095203,Explore the best of Alexandria with an expert guide. Discover historical sites and hidden gems.
111,ahmed saad,Sharm El Sheikh,Exclusive Sharm Night Dive & Dinner,6.4,6,174.1,11.0,1,1,5.0,166,Luxury,2026-12-11 11:00:00,Limited accessibility,"Arabic, English, German",1,0,1,1,0.4962675771078063,1.0,0.8732606202091008,0.55,0.6464646464646465,1,1,1,1,0.8825883774095203,Explore the best of Alexandria with an expert guide. Discover historical sites and hidden gems.
112,ahmed saad,Sharm El Sheikh,Exclusive Sharm Night Dive & Dinner,6.4,6,174.1,11.0,1,1,5.0,166,Luxury,2026-12-24 08:00:00,Limited accessibility,"Arabic, English, German",1,0,1,1,0.4962675771078063,1.0,0.8732606202091008,0.55,0.6464646464646465,1,1,1,1,0.8825883774095203,Explore the best of Alexandria with an expert guide. Discover historical sites and hidden gems.
113,ahmed saad,Sharm El Sheikh,Exclusive Sharm Night Dive & Dinner,6.4,6,174.1,11.0,1,1,5.0,166,Luxury,2026-12-12 10:00:00,Limited accessibility,"Arabic, English, German",1,0,1,1,0.4962675771078063,1.0,0.8732606202091008,0.55,0.6464646464646465,1,1,1,1,0.8825883774095203,Explore the best of Alexandria with an expert guide. Discover historical sites and hidden gems.
114,aisha mostafa,Luxor,Royal Tombs & Hatshepsut Private Tour,7.4,4,163.15,13.0,1,1,4.9,137,Luxury,2026-10-08 08:00:00,Wheelchair accessible,"Arabic, English, French",1,0,1,1,0.5206686840790904,0.98,0.8407154769489952,0.65,0.7551020408163265,1,1,1,1,0.8807559417267905,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
115,aisha mostafa,Luxor,Royal Tombs & Hatshepsut Private Tour,7.4,4,163.15,13.0,1,1,4.9,137,Luxury,2026-09-18 16:00:00,Wheelchair accessible,"Arabic, English, French",1,0,1,1,0.5206686840790904,0.98,0.8407154769489952,0.65,0.7551020408163265,1,1,1,1,0.8807559417267905,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
116,aisha mostafa,Luxor,Royal Tombs & Hatshepsut Private Tour,7.4,4,163.15,13.0,1,1,4.9,137,Luxury,2026-07-23 10:00:00,Wheelchair accessible,"Arabic, English, French",1,0,1,1,0.5206686840790904,0.98,0.8407154769489952,0.65,0.7551020408163265,1,1,1,1,0.8807559417267905,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
117,aisha mostafa,Luxor,Royal Tombs & Hatshepsut Private Tour,7.4,4,163.15,13.0,1,1,4.9,137,Luxury,2026-07-16 11:00:00,Wheelchair accessible,"Arabic, English, French",1,0,1,1,0.5206686840790904,0.98,0.8407154769489952,0.65,0.7551020408163265,1,1,1,1,0.8807559417267905,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
118,aisha mostafa,Luxor,Royal Tombs & Hatshepsut Private Tour,7.4,4,163.15,13.0,1,1,4.9,137,Luxury,2026-06-27 11:00:00,Wheelchair accessible,"Arabic, English, French",1,0,1,1,0.5206686840790904,0.98,0.8407154769489952,0.65,0.7551020408163265,1,1,1,1,0.8807559417267905,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
119,aisha mostafa,Luxor,Royal Tombs & Hatshepsut Private Tour,7.4,4,163.15,13.0,1,1,4.9,137,Luxury,2026-02-06 10:00:00,Wheelchair accessible,"Arabic, English, French",1,0,1,1,0.5206686840790904,0.98,0.8407154769489952,0.65,0.7551020408163265,1,1,1,1,0.8807559417267905,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
120,aisha mostafa,Luxor,Royal Tombs & Hatshepsut Private Tour,7.4,4,163.15,13.0,1,1,4.9,137,Luxury,2026-12-11 16:00:00,Wheelchair accessible,"Arabic, English, French",1,0,1,1,0.5206686840790904,0.98,0.8407154769489952,0.65,0.7551020408163265,1,1,1,1,0.8807559417267905,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
121,aisha mostafa,Luxor,Royal Tombs & Hatshepsut Private Tour,7.4,4,163.15,13.0,1,1,4.9,137,Luxury,2026-12-06 11:00:00,Wheelchair accessible,"Arabic, English, French",1,0,1,1,0.5206686840790904,0.98,0.8407154769489952,0.65,0.7551020408163265,1,1,1,1,0.8807559417267905,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
122,aisha ali,Aswan,VIP Aswan & Abu Simbel Grand Combo,8.3,6,150.63,16.0,1,1,4.7,148,Luxury,2026-12-24 11:00:00,Wheelchair accessible,"Arabic, English, French",1,0,1,1,0.5464591111646393,0.94,0.8538011992162886,0.8,0.8300000000000001,1,1,1,1,0.8800962109205359,Explore the best of Marsa Alam with an expert guide. Discover historical sites and hidden gems.
123,aisha ali,Aswan,VIP Aswan & Abu Simbel Grand Combo,8.3,6,150.63,16.0,1,1,4.7,148,Luxury,2026-12-26 09:00:00,Wheelchair accessible,"Arabic, English, French",1,0,1,1,0.5464591111646393,0.94,0.8538011992162886,0.8,0.8300000000000001,1,1,1,1,0.8800962109205359,Explore the best of Marsa Alam with an expert guide. Discover historical sites and hidden gems.
124,aisha ali,Aswan,VIP Aswan & Abu Simbel Grand Combo,8.3,6,150.63,16.0,1,1,4.7,148,Luxury,2026-04-14 16:00:00,Wheelchair accessible,"Arabic, English, French",1,0,1,1,0.5464591111646393,0.94,0.8538011992162886,0.8,0.8300000000000001,1,1,1,1,0.8800962109205359,Explore the best of Marsa Alam with an expert guide. Discover historical sites and hidden gems.
125,aisha ali,Aswan,VIP Aswan & Abu Simbel Grand Combo,8.3,6,150.63,16.0,1,1,4.7,148,Luxury,2026-02-20 16:00:00,Wheelchair accessible,"Arabic, English, French",1,0,1,1,0.5464591111646393,0.94,0.8538011992162886,0.8,0.8300000000000001,1,1,1,1,0.8800962109205359,Explore the best of Marsa Alam with an expert guide. Discover historical sites and hidden gems.
126,aisha ali,Aswan,VIP Aswan & Abu Simbel Grand Combo,8.3,6,150.63,16.0,1,1,4.7,148,Luxury,2026-07-05 09:00:00,Wheelchair accessible,"Arabic, English, French",1,0,1,1,0.5464591111646393,0.94,0.8538011992162886,0.8,0.8300000000000001,1,1,1,1,0.8800962109205359,Explore the best of Marsa Alam with an expert guide. Discover historical sites and hidden gems.
